molregno	canonical_smiles
1367559	COC(=O)c1ccc(CSc2ccc(NC(=O)C(C)C)nn2)o1
1367569	CCOC(=O)c1sc(NC(=O)C2CCCCN2S(C)(=O)=O)cc1C
1367578	CCOC(=O)CCNC(=O)NCC1CC(=O)N(c2ccc(Cl)cc2)C1
1367715	Cc1ccc(S(=O)(=O)CC(=O)Nc2cccc(Cl)c2)cc1
1367721	CCOC(=O)c1ccc(NC(=O)CCSc2ccc(C)cc2)cc1
1367723	CNC(=O)c1ccsc1NC(=O)CSc1ccc(Cl)cc1
1367767	CS(=O)(=O)NCC(c1ccco1)S(=O)(=O)c1ccc(Cl)cc1
1367995	OC[C@H]1O[C@@H](n2c(Br)nc(Br)c2Br)[C@H](O)[C@@H]1O
1368069	CCCCC[C@@H](C)OC(=O)NC(=O)Oc1c(C(C)C)cccc1C(C)C
1368076	CC(C)CN[C@@H]1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl
1368106	Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CC(=O)[N-][N+](C)(C)C)O2
1368148	COC[C@@H](O)COc1ccc(OCc2cccc(C(F)(F)F)c2)cc1C(C)=O
1368195	CC(C)(C)/N=C(\NC#N)Nc1cccc(/C(=N/OCCCCC(=O)O)c2cccnc2)c1
1368223	CCN1CCN(C)C[C@H](NC(=O)c2cc(Cl)c(N)cc2OC)C1
1368225	CCN1CCCC[C@H](NC(=O)c2cc(Cl)c(N)cc2OC)C1
1368267	OC[C@H]1O[C@@H](n2c(Br)nc(Br)c2Br)[C@H](O)[C@H]1O
1368353	COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@H](C(=O)NO)C(C)C)cc1.Cl
1368448	CCCCC(CC)C(=O)OCC1(CO)CC(=Cc2ccc(Cl)c(F)c2)C(=O)O1
1368449	CC(C)(C)C(=O)OCC1(CO)CC(=Cc2ccc(Cl)c(F)c2)C(=O)O1
1368693	Cc1noc(C)c1CC(=O)NCc1ccccc1Br
1368697	Cc1noc(C)c1CC(=O)NCc1ccc(Cl)c(C(F)(F)F)c1
1368698	Cc1noc(C)c1CC(=O)NCc1ccc(F)cc1C(F)(F)F
1368701	Cc1noc(C)c1CC(=O)NCc1ccc(F)cc1Br
1368702	Cc1noc(C)c1CC(=O)NCc1ccc(F)c(F)c1Cl
1368720	Cc1noc(C)c1CC(=O)NCc1ccc(C(F)(F)F)c(F)c1
1368721	Cc1noc(C)c1CC(=O)NCc1cccc(C(F)(F)F)c1F
1368723	Cc1noc(C)c1CC(=O)NCc1ccc(F)c(Cl)c1F
1368724	Cc1noc(C)c1CC(=O)NCc1cccc(C(F)(F)F)c1C
1368725	CCc1noc(CC)c1CC(=O)NCc1ccc(F)cc1Cl
1368726	CC(C)c1noc(C(C)C)c1CC(=O)NCc1ccc(F)cc1Cl
1368742	CC(=O)NC(=S)NNC(=O)c1ccccc1OCc1ccccc1
1369066	CCCCC1=NN(C(=O)c2ccccn2)C(O)(C(F)(F)F)C1
1369077	COc1ccc(/C(N)=N/OC(=O)c2ccccc2F)cc1OC
1369079	CCOc1ccc(C(=O)CC(c2ccccc2)C(C#N)C#N)cc1
1369088	N/C(=N\OC(=O)c1ccccc1Br)c1ccccc1
1369099	O=C(NNC(=O)c1ccccn1)c1cccc(Br)c1
1369101	COc1ccc(C/C(N)=N/OC(=O)c2cccs2)cc1OC
1369104	CC(C)(C)OC(=O)N/N=C\c1ccc(-c2cccc(Cl)c2)o1
1369108	Cc1ccc(O)c(/C=N/NC(=O)c2[nH]ncc2Br)c1
1369114	Cc1nnc(N/N=C/c2cc(Br)ccc2O)nc1O
1369116	NC(=S)N/N=C(/c1ccc(C(F)(F)F)cc1)c1ccccn1
1369122	O=C(N/N=C/c1ccc(Cl)cc1Cl)c1ccc(O)c(O)c1
1369131	CCOC(=O)N/N=C\c1ccc(-c2cccc(C(F)(F)F)c2)o1
1369134	C=CCc1cccc(/C=N/NC(=O)c2cc(C(C)(C)C)n[nH]2)c1O
1369136	CCCCCOc1ccc(NC(=N)Nc2nc(C)cc(C)n2)cc1
1369142	CCN(CC)c1ccc(/C=N\NC(=O)Cc2cccn2C)c(O)c1
1369150	CCOC(=O)C/C(C)=N/Nc1ccc(-n2nc(C)c(C)c2C)nn1
1369154	CC(=O)CC1(O)C(=O)Nc2ccc(I)cc21
1369160	CC(C)/C(N)=N/OC(=O)c1ccc(I)cc1
1369173	CCOc1cc(-n2ncc(Cl)c(Cl)c2=O)nc(SC)n1
1369176	COC(=O)c1cccc(Nc2nc(N)c(C(=O)CC(C)C)s2)c1
1369178	COC(=O)C(NC(=O)c1c(Cl)sc2nnsc12)C(C)C
1369180	Cc1cc(Br)cc(/C=N/NC(=O)c2ccncc2)c1O
1369189	CC(C)CC(=O)NC(=C(Cl)Cl)S(=O)(=O)c1ccccc1
1369211	Cc1ncc(CO)c(/C=N/NC(=O)c2ccc(C(C)(C)C)cc2)c1O
1369213	CON(C)C(=O)Nc1ccc(Cl)c(CN2OCC(C)(C)C2=O)c1
1369223	COc1ccccc1C/C(N)=N/OC(=O)c1ccc(OC)c(OC)c1
1369224	COc1cc(C(=O)N/N=C(/C)c2ccccc2O)cc(OC)c1OC
1369225	CCOC(=O)c1ccc(CCCCCOc2cnc(N)nc2N)cc1
1369231	Cc1ccc(NC(=O)C/C(N)=N/OC(=O)c2ccccc2Cl)cc1
1369234	CCOC(=O)c1ccc(NC(=O)C(=O)NN=C2CCN(C)CC2)cc1
1369254	COC(=O)CCC/C=C1/SC[C@@H](NC(=O)c2ccccc2)/C1=N/O
1369258	COc1ccc(C(=O)O/N=C(\N)Cc2ccc(Cl)cc2)c(OC)c1
1369263	COC(=O)c1ccccc1OCCCON1C(N)=NC(N)=NC1(C)C
1369265	CC(=O)c1sc(Nc2nc(NC(C)C)nc(NC(C)C)n2)nc1C
1369266	CCN(CC)c1ccc(/C=N/NC(=O)c2nn(C)cc2Cl)c(O)c1
1369274	CC(=O)NC1=C(Br)C(=O)c2cccc(NC(C)=O)c2C1=O
1369280	CC(C)(C)n1ncc(SC/C(=N\O)c2ccccc2)c(Cl)c1=O
1369290	O=C(N/N=C/c1cc(Cl)ccc1O)c1ccccc1Br
1369293	NC(=S)N/N=C/c1ccc(OCc2c(Cl)cccc2Cl)cc1
1369304	CCOC(=O)Cc1csc(NC(=S)NC(=O)C2CCCCC2)n1
1369313	O=C(NC(=S)NNC(=S)N/N=C/c1ccccc1)c1ccccc1
1369317	CC(CON1C(N)=NC(N)=NC1(C)C)Cc1cc(Cl)ccc1Cl
1369318	COc1ccc(/C=N/NC(=O)C(OC)c2ccccc2)c(OC)c1OC
1369338	C/C(=N\NC(=O)c1ccc(C)c(Br)c1)c1ccc(O)cc1O
1369348	COc1ccc(C(=O)CC(SCCO)c2ccc(F)cc2)cc1OC
1369368	CC(CON1C(N)=NC(N)=NC1(C)C)Cc1cccc(Br)c1
1369378	O=C(N/N=C/c1cc(Cl)cc(Br)c1O)c1ccccc1O
1369410	CCOC(=O)c1ccc(CCCCCON2C(N)=NC(N)=NC2(C)C)cc1
1369420	N#Cc1cc(C#N)c(SCC(=O)Nc2cccc(C(F)(F)F)c2)nc1N
1369434	COc1ccc(C(=O)O/N=C(\N)c2ccc(Br)cc2)c(OC)c1
1369436	Cc1cc(C)c(C(=O)CC(SCC(=O)OC(C)C)C(F)(F)F)c(=O)[nH]1
1369453	CN(C)c1ccc(C(=O)NN=C2C=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C2)cc1
1369456	O=C(N/N=C/c1cc(I)ccc1O)c1ccccc1O
1369464	O=C(CCCOc1ccc(Cl)cc1Cl)N/N=C/c1ccc(O)cc1O
1369503	CCCCCOc1ccc(NC(=O)C(=O)NC2CC(C)(C)NC(C)(C)C2)cc1
1369505	COc1ccc(/C(N)=N/OC(=O)c2cc(OC)c(OC)cc2OC)cc1OC
1369515	CN(CC(=O)Nc1nncs1)S(=O)(=O)c1ccc(Br)cc1
1369554	CCOC(=O)c1ccc(NC(=O)CN(c2cccc(F)c2)S(C)(=O)=O)cc1
1369573	COc1cccc(/C=N/NC(=O)c2ccccc2I)c1O
1369574	C/C(=N\NC(=O)c1cccc(I)c1)c1ccc(O)cc1O
1369585	CCOC(=O)COc1ccc(/C=C\c2cc(C(F)(F)F)nc(=O)[nH]2)cc1OC
1369592	COc1ccc(C(=O)NN=C2C=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C2)cc1OC
1369595	CCOC(=O)C1=C(C)NC(SCC(=O)c2ccccc2)=C(C#N)C1CC(C)C
1369693	CN[C@H](C(=O)N[C@H](C(=O)N(C)[C@@H](/C=C(\C)C(=O)O)C(C)C)C(C)(C)C)C(C)(C)c1ccccc1
1369723	CC#CCOc1ccc([S+]([O-])[C@@H](C(=O)NO)c2ccccc2)cc1
1369724	CC#CCOc1ccc([S+]([O-])[C@@H](C(=O)NO)c2ccc(OC)cc2)cc1
1369789	CN[C@H](C(=O)N[C@@H](C(=O)N(C)[C@H](/C=C(\C)C(=O)O)C(C)C)C(C)(C)C)C(C)(C)c1ccccc1
1369808	OCCOc1ccccc1CNC[C@H](O)c1cc(Br)cs1
1369838	CC#CCOc1ccc([S+]([O-])[C@H](C(=O)NO)c2ccccc2)cc1
1369839	CC#CCOc1ccc([S+]([O-])[C@H](C(=O)NO)c2ccc(OC)cc2)cc1
1369863	CCOC(=O)C1=CCCC[C@@H]1S(=O)(=O)Nc1ccc(F)cc1Cl
1369875	CO/N=c1\[nH]cnc2c1[n+](C/C=C(\C)CC/C=C(\C)CCC=C(C)C)cn2C
1376042	CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1
1376045	CC(=O)SC[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O
1376047	CCOC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OCC
1376094	CC(=O)NCCOC(=O)[C@H](Oc1cccc(C(F)(F)F)c1)c1ccc(Cl)cc1
1376101	COc1ccc2cc([C@H](C)C(=O)OCCCCO[N+](=O)[O-])ccc2c1
1376117	CC(C)C[C@@H](C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1)[C@H](O)C(=O)NO
1376279	CCCc1cc2c(O)c(C(=O)OC)cnc2cc1N(CC)CC
1376618	CNC(=O)c1cccc(NCC(=O)NCCc2ccc(OC)c(OC)c2)c1
1377204	CCOCn1cnc2c1c(=O)n(CCCCC(C)(C)O)c(=O)n2C
1377401	CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
1377615	CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1
1377720	O=C(Nc1cc(Cl)cc(Cl)c1O)c1c(O)c(Cl)cc(Cl)c1Cl
1377726	CCCCC(C(=O)O)C(=O)N(Nc1ccccc1)c1ccccc1
1377931	CCNCCS(=O)(=O)NC[C@@]1(c2ccccc2)SC(NC(=O)C(C)(C)C)=NN1C(=O)C(C)(C)C
1378832	CCOC(=O)C(CC)(C(=O)NCCN(CC)CC)c1ccccc1
1378896	CC(=O)OCC(=O)Nc1cc(C#N)cc(NC(=O)COC(C)=O)c1Cl
1378974	CC(C)(C)c1ccc(OC(=O)[C@H]2CC[C@H](CNC(=N)N)CC2)cc1
1379044	Cc1ccc(S(=O)(=O)NC(=O)NC2CCCCCCC2)cc1
1379133	CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1cccnc1SC
1379221	CC(=O)NS(=O)(=O)c1ccc(NC(=O)c2ccccc2C(=O)O)cc1
1379401	CCOC(=O)[C@H](C)C[C@@H](C)C(=O)N1c2ccccc2C[C@H]1C(=O)O
1379498	CO[C@H](C(=O)NO)[C@@H](CC(C)C)C(=O)N[C@H](C(=O)Nc1ccccn1)C(C)(C)C
1379727	COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC
1380102	O=C(NC[C@H](O)CO)c1ccncc1Nc1ccc(I)cc1F
1382619	CC(C)(C)[Si](C)(C)O[C@H]1[C@H](CO)O[C@H](n2ccc(N)nc2=O)C1(F)F
1382668	CN[C@H](Cc1c(C)cc(O)cc1C)C(=O)N[C@H](C)C(=O)NCCCc1ccccc1
1382669	Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N(C)[C@H](C)C(=O)NCCCc1ccccc1
1382698	CC(C)C[C@H](S)[C@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)O
1382746	CC(C)(C)[Si](C)(C)O[C@H]1[C@H](CO)O[C@@H](n2ccc(N)nc2=O)C1(F)F
1382776	CN[C@@H](Cc1c(C)cc(O)cc1C)C(=O)N[C@H](C)C(=O)NCCCc1ccccc1
1382787	CC(C)C[C@H](S)[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)O
1382812	CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1.Cl
1383159	CCN(CC)CCNC(=O)N(CCS(=O)(=O)c1ccccc1)C(C)C
1383250	CCN1CC(NC(=O)c2cc(Cl)c(N)cc2OC)CN1CC
1383645	CC(NC(=O)[C@H](N)Cc1ccc(OCc2ccccc2)cc1)C(=O)O
1383970	CN(O)C1=NC(=O)/C(=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)S1.Cl
1384052	CCCCCCCC[C@H]1C[C@@](CC)(c2ccncc2)C(=O)NC1=O
1384080	CC(C)(C)CCNC(=O)[C@H](CCC(=O)O)NC(=O)c1cccc(Cl)c1
1384113	O=C(O)CCCCO/N=C(\c1cccc(C(F)(F)F)c1)c1ccncn1
1384118	COC(=O)c1cc(/C=C\c2cc(OC)ccc2OC)ccc1O
1384287	CN(C)C(=O)C[C@]1(O)CCC[C@H](/C=C/[C@H](O)CCCCc2ccccc2)C1
1384305	[3H]C([3H])([3H])Sc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1C#N
1384591	CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1C#Cc1ccccc1
1384662	CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1/C=C/c1ccccc1
1384923	CCOC(=O)c1sc(S(C)(=O)=O)c2c1CC(C)(C)CC2=O
1385138	CN(C)C(=O)C[C@]1(O)CCC[C@H](/C=C/[C@@H](O)CCCCc2ccccc2)C1
1385182	CCCOC(=O)c1c(-c2ccccc2)nc(CC)c(C(=O)SCC(F)(F)F)c1CCC
1385242	CCC(CC)C(=O)Nc1sc(-c2nc(CC(C)C)no2)c(C)c1C#N
1385341	CCCCOc1cc(N)nc(N)c1C(=O)c1c(F)cccc1F
1385362	CCc1cc(-c2ccc(F)c(Cl)c2)ccc1NC(=O)C[C@H](N)C(=O)O
1385363	Cc1cc(NC(=O)C[C@H](N)C(=O)O)ccc1-c1cccc(C(F)(F)F)c1
1385364	N[C@@H](CC(=O)Nc1ccc(-c2ccc(F)c(Cl)c2)c(C(F)(F)F)c1)C(=O)O
1385365	Cc1ccc(NC(=O)C[C@H](N)C(=O)O)cc1-c1cccc(C(F)(F)F)c1
1385372	N[C@@H](CC(=O)Nc1ccc(Oc2ccc(F)c(F)c2)cc1)C(=O)O
1385373	N[C@@H](CC(=O)Nc1ccc(-c2cccc(C(F)(F)F)c2)cc1)C(=O)O
1385374	Cc1cc(-c2cccc(C(F)(F)F)c2)ccc1NC(=O)C[C@H](N)C(=O)O
1385375	Cc1cc(NC(=O)C[C@H](N)C(=O)O)ccc1-c1ccc(C(F)(F)F)cc1
1385376	Cc1cc(NC(=O)C[C@H](N)C(=O)O)ccc1-c1ccc(Cl)cc1
1385377	Cc1cc(NC(=O)C[C@H](N)C(=O)O)ccc1-c1ccc(Cl)c(Cl)c1
1385378	N[C@@H](CC(=O)Nc1c(F)c(F)c(-c2cccc(C(F)(F)F)c2)c(F)c1F)C(=O)O
1385966	NS(=O)(=O)c1cc(C(=O)N[C@H](C(=O)O)c2ccccc2)ccc1Cl
1386364	COC(=O)[C@H](CO)NC(=O)c1cc(C)n(-c2ccc(F)cc2)c1C
1386370	Cc1cc(C(=O)OC(C)(C)C(N)=O)c(C)n1-c1ccc(F)cc1
1386400	CCOC(=O)C(C)OC(=O)c1cc(C)n(-c2ccc(F)cc2)c1C
1386413	COc1ccc(COC(=O)[C@@H](CC(=O)OC2CCCC2)NC(=O)OC(C)(C)C)cc1
1386495	[2H]C1(c2c(C)noc2C)C(C(=O)OCC)=C(C)NC(C)=C1C(=O)OCC
1386590	O=C(O)CCNC(=O)[C@@H](Cc1ccccc1)C[C@H](Cc1ccccc1)C(=O)O
1386624	CS(=O)(=O)N[C@@H](COCc1ccccc1)C(=O)N[C@H](C=O)Cc1ccccc1
1386628	CC(C)(C)[C@H]1CS(=O)(=O)[C@@](C)(c2ccc(C#N)cc2)S(=O)(=O)C1
1386631	CCCCCCN1CCC[C@@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
1386739	CCCCc1nc(Cl)c(COC)n1NC(=O)Cc1ccccc1C(=O)O
1386798	O=C(O)C[C@H](NC(=O)[C@@H](CC(=O)NO)Cc1ccccc1)c1ccccc1
1386799	O=C(O)C[C@H](Cc1ccccc1)NC(=O)[C@@H](CC(=O)NO)Cc1ccccc1
1386819	CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OCC(=O)Cc1ccccc1
1386822	CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC[C@@H](C)O
1386852	CCN1CCC[C@@H]1CNC(=O)c1c(O)c(CCCF)cc(OC)c1OC
1387184	CCCCCCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
1387298	O=C(O)C[C@H](NC(=O)[C@H](CC(=O)NO)Cc1ccccc1)c1ccccc1
1387299	O=C(O)C[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)NO)Cc1ccccc1
1387508	COC(=O)[C@H](CC(C)C)NC(=O)C(CS)NC(=O)OCc1ccccc1
1402995	Cc1cc(C(=O)OCC(=O)Nc2cccc([N+](=O)[O-])c2)c(C)o1
1404127	CC(C)(C)C(=O)OCc1ccc(C2=CC(=O)CC(C)(C)C2=O)cc1
1404904	CC/C(=N\c1ccc(N)cc1)C1=C(O)C(C(=O)OC)C(C)(C)CC1=O
1405357	CC[C@@]1(c2ccc(Cl)cc2)C(=O)N(C(=O)OC)N1C(=O)OC
1405584	CC(=O)c1ccc(NC(=O)C(C)ONC(=N)c2ccccc2)cc1
1405740	COc1ccc(S(=O)(=O)Nc2c(C)nn(C)c2C)cc1Br
1408382	Cc1cc([N+](=O)[O-])nn1CC(=O)N/N=C/c1ccccc1Br
1408675	CC[C@@]1(c2ccc(C)cc2)C(=O)N(C(=O)OC(C)C)N1C(=O)OC(C)C
1408767	COc1ccccc1CNCCc1cccc(Cl)c1.O=C(O)C(=O)O
1409101	CC(C)COc1ccc(C(=O)N/C(=C\c2cccc([N+](=O)[O-])c2)C(=O)O)cc1
1409758	Cc1cc(Br)cc(Br)c1OCC(=O)NNC(=O)Nc1ccccc1
1410650	COc1ccc(NC(=O)CNCc2cccs2)c(OC)c1.O=C(O)C(=O)O
1410652	O=C(NCc1cc(Cl)cc(Cl)c1)c1csc(COCCO)n1
1411226	Cc1ccc(NC(=O)CN2C(=O)NC(C)(CC(C)C)C2=O)c(Br)c1
1412376	CC[C@@]1(c2ccccc2)C(=O)N(C(=O)OC(C)C)N1C(=O)OC(C)C
1412512	O=NN(CC(=O)NNc1ccccc1)CC(=O)NNc1ccccc1
1412878	O=C(COC(=O)c1cc(F)c(F)cc1Cl)NC1CCCCCC1
1413200	CCOC(=O)N1C(=O)[C@@](CC)(c2cccc(C)c2)N1C(=O)OCC
1413247	CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O
1413248	CC(Cc1ccccc1)=NNS(=O)(=O)c1ccc([N+](=O)[O-])cc1
1413290	COC(=O)c1cc(C(=O)OCC(=O)NC2CCCCCCC2)cc([N+](=O)[O-])c1
1413632	CCN(CC)S(=O)(=O)c1cccc(NC(=O)COC(=O)c2[nH]c(C)c(C(C)=O)c2C)c1
1413634	CCCOC(=O)N1C(=O)[C@@](CC)(c2ccc(C)cc2)N1C(=O)OCCC
1413837	Nc1ccccc1C(=O)NNC(=O)/C(O)=C/C(=O)c1ccccc1
1413965	CC(=O)c1c(C)[nH]c(C(=O)OCC(=O)c2ccc(Br)cc2)c1C
1415266	COc1ccc(NC(=O)CS(=O)(=O)c2ccc(C)cc2)c(OC)c1
1415458	CC(=O)Nc1ccc(C(C)C(=O)Nc2ncc(C(C)C)s2)cc1
1416409	CC(C)OC(=O)C(=O)/C=C(\Nc1ccc(O)cc1)c1ccccc1
1416634	CC1=C(O)C(O)=C(c2c(C)cc(C)c(Br)c2C)C(=O)C1=O
1417393	CC(C)CCCOCCCc1c[nH]cn1.O=C(O)/C=C\C(=O)O
1417394	CC(C)(C)CCOCCCc1c[nH]cn1.O=C(O)/C=C\C(=O)O
1420378	O=C(NCCC(O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F
1421342	Br.COC(=O)/C(=C/c1ccc([N+](=O)[O-])cc1)CSC(=N)N
1421343	Br.COC(=O)/C(=C/c1ccc2c(c1)OCO2)CSC(=N)N
1421344	Br.COC(=O)/C(=C/c1ccc(OC)cc1)CSC(=N)N
1421345	Br.COC(=O)/C(=C/c1ccccc1)CSC(=N)N
1421346	Br.COC(=O)/C(=C/c1ccccc1Cl)CSC(=N)N
1421347	Br.COC(=O)/C(=C/c1ccc([N+](=O)[O-])cc1)CSC(=N)Nc1ccccc1
1421396	Br.COC(=O)/C(=C/c1cccc([N+](=O)[O-])c1)CSC(=N)Nc1ccccc1
1421397	Br.COC(=O)/C(=C/c1ccccc1[N+](=O)[O-])CSC(=N)Nc1ccccc1
1421399	Br.COC(=O)/C(=C/c1ccc(OC)cc1)CSC(=N)Nc1ccccc1
1421400	Br.COC(=O)/C(=C/c1ccccc1)CSC(=N)Nc1ccccc1
1421401	Br.COC(=O)/C(=C/c1ccc(C)cc1)CSC(=N)Nc1ccccc1
1421402	Br.COC(=O)/C(=C/c1ccc(Cl)cc1)CSC(=N)Nc1ccccc1
1421403	Br.COC(=O)/C(=C/c1ccc(F)cc1)CSC(=N)Nc1ccccc1
1421439	COC(=O)[C@H](Cc1ccc(OCc2ccccc2)cc1)NC(C)=O
1421440	COC(=O)[C@H](Cc1ccc(OCc2ccccc2)cc1)NS(C)(=O)=O
1421444	COC(=O)[C@H](Cc1ccc(OCCc2ccccc2)cc1)NC(C)=O
1421445	COC(=O)[C@H](Cc1ccc(OCCc2ccccc2)cc1)NS(C)(=O)=O
1421450	CS(=O)(=O)N[C@@H](Cc1ccc(OCc2ccccc2)cc1)C(=O)O
1421454	CC(=O)N[C@@H](Cc1ccc(OCCc2ccccc2)cc1)C(=O)O
1421455	CS(=O)(=O)N[C@@H](Cc1ccc(OCCc2ccccc2)cc1)C(=O)O
1421478	CC(C)(CC/C=C/Cn1ccc(=O)[nH]c1=O)NS(=O)(=O)c1ccccc1
1421483	COc1cccc(S(=O)(=O)NC(C)(C)CC/C=C/Cn2ccc(=O)[nH]c2=O)c1
1421486	CC(C)(CC/C=C/Cn1ccc(=O)[nH]c1=O)NS(=O)(=O)c1cccc(OCC(F)F)c1
1421492	C[C@@H](NS(=O)(=O)CC/C=C/Cn1ccc(=O)[nH]c1=O)c1cccc(OCC(F)F)c1
1421514	CC(=O)N[C@@H](Cc1ccc(OCc2ccccc2)cc1)C(=O)NO
1421515	CS(=O)(=O)N[C@@H](Cc1ccc(OCc2ccccc2)cc1)C(=O)NO
1421519	CC(=O)N[C@@H](Cc1ccc(OCCc2ccccc2)cc1)C(=O)NO
1421520	CS(=O)(=O)N[C@@H](Cc1ccc(OCCc2ccccc2)cc1)C(=O)NO
1422099	C=CCCC(=O)N1C[C@@H]([C@@H](C)OC(=O)CCCc2ccccc2)C1=O
1422766	C=CC(=O)NCCN(C)S(=O)(=O)c1ccc(NC(=O)OCc2ccccc2)cc1
1422808	CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)NCC(F)(F)F)c2)cnc1N
1423016	CC1=C(/C=C/C(=O)/C=C/c2ccc([N+](=O)[O-])cc2)C(C)(C)CCC1
1423019	CC1=C(/C=C/C(=O)/C=C/c2ccccc2[N+](=O)[O-])C(C)(C)CCC1
1423045	CC(=O)N[C@@H]1C/C=C/CCC(=O)N[C@H](c2ccccc2)COC1=O
1423047	O=C(C[C@@H]1C/C=C/CCC(=O)O[C@H](c2ccccc2)CNC1=O)NCCCC(F)(F)F
1423048	CC(C)(C)OC(=O)C[C@@H]1C/C=C/CCC(=O)N[C@H](c2ccccc2)COC1=O
1423054	CCCC[C@@H]1COC(=O)[C@H](CC(=O)NCc2ccc(Cl)cc2)C/C=C/CCC(=O)N1
1423055	CC(C)[C@@H]1COC(=O)[C@H](CC(=O)NCc2ccc(Cl)cc2)C/C=C/CCC(=O)N1
1423169	CC(C)=CCCC1(C)C=Cc2c(O)cc(O)c(C(=O)C(C)C)c2O1
1423170	CCC(C)C(=O)c1c(O)cc(O)c2c1OC(C)(CCC=C(C)C)C=C2
1423171	CC(C)=CCC[C@@]1(C)Oc2c(c(O)cc(O)c2C(=O)C(C)C)C[C@@H]1O
1423172	CCC(C)C(=O)c1c(O)cc(O)c2c1O[C@](C)(CCC=C(C)C)[C@@H](O)C2
1423173	CCC(C)C(=O)c1c(O)cc2c(c1O)CCC(C)(CCC=C(C)C)O2
1423174	CCC(C)C(=O)c1c(O)cc(O)c2c1OC(C)(CCC=C(C)C)CC2
1423234	O=C(O)c1ccccc1COc1ccc(CS)cc1C(=O)O
1423236	O=C(O)c1ccc(COc2ccc(CS)cc2C(=O)O)cc1
1423243	O=C(O)c1ccccc1COc1cccc(CCS)c1C(=O)O
1423244	O=C(O)c1cccc(COc2cccc(CCS)c2C(=O)O)c1
1423245	O=C(O)c1ccc(COc2cccc(CCS)c2C(=O)O)cc1
1423349	CC(C)(C)c1ccc(CC(CN)(Cc2ccc(C(C)(C)C)cc2)C(=O)NCCCN)cc1
1423350	NCCCNC(=O)C(CN)(Cc1ccc(C(F)(F)F)cc1)Cc1ccc(C(F)(F)F)cc1
1423358	CN(C)CCOC(=O)C(CN)(Cc1ccc(C(C)(C)C)cc1)Cc1ccc(C(C)(C)C)cc1
1423359	CN(C)CCOC(=O)C(CN)(Cc1ccc(C(F)(F)F)cc1)Cc1ccc(C(F)(F)F)cc1
1423390	CC(C)(C)C(=O)NCc1ccc(Br)c(C(=O)Nc2ncc[nH]2)c1
1423391	CC(C)C(=O)NCc1ccc(Cl)c(C(=O)Nc2ncc[nH]2)c1
1423392	CC(C)(C)C(=O)NCc1ccc(Cl)c(C(=O)Nc2ncc[nH]2)c1
1423849	CC(C)CS(=O)(=O)CC(NC(=O)c1ccc(-c2ccccc2)s1)C(=O)NCC#N
1423850	CC(C)CS(=O)(=O)CC(NC(=O)c1cc(-c2ccccc2)cs1)C(=O)NCC#N
1423851	CC(C)CS(=O)(=O)CC(NC(=O)c1ccc(-c2ccsc2)s1)C(=O)NCC#N
1423853	CC(C)CS(=O)(=O)CC(NC(=O)c1ccc(-c2cccs2)cc1)C(=O)NCC#N
1423854	CC(C)CS(=O)(=O)CC(NC(=O)c1ccc(-c2cccs2)s1)C(=O)NCC#N
1423855	CC(C)CS(=O)(=O)CC(NC(=O)c1cc2ccccc2s1)C(=O)NCC#N
1423856	CC(C)CS(=O)(=O)CC(NC(=O)c1cc2ccsc2s1)C(=O)NCC#N
1423867	CCCSc1ncccc1C(=O)N[C@H]1CC[C@@H](C(=O)O)CC1
1423938	CCCCOC(=O)c1cc(-n2cnc([N+](=O)[O-])c2)ccc1Cl
